,imdbId,title,releaseYear,releaseDate,genre_x,writers,actors,directors,sequel,hitFlop,movie_name,release_date,runtime,genre_y,hitfactor,screens,footfall,budget,first_day,first_weekend,first_week,worldwide_first_weekend,worldwide_first_week,india_gross,worldwide_gross
58,tt0313743,Vadh,2002,29 Mar 2002,Mystery | Thriller,,Nana Patekar | Anupama Verma | Puru Rajkumar | Nakhul,Nana Patekar,0.0,1,Vadh, 29 Mar 2002 , 132 min  ,Thriller,Disaster,100,"5,38,000","3,75,00,000","19,00,000","50,00,000","75,00,000","82,50,000","1,23,75,000","1,86,00,000","1,86,00,000"
59,tt0313844,16 December,2002,22 Mar 2002,Action | Drama | Mystery,Mani Shankar (dialogue) | Mani Shankar (screenplay) | Mani Shankar (story),Danny Denzongpa | Gulshan Grover | Milind Soman | Dipannita Sharma,Mani Shankar,0.0,4,16 December, 22 Mar 2002 , 148 min  ,Action,Average,175,"34,96,000","4,00,00,000","52,00,000","1,57,00,000","2,79,00,000","2,62,19,000","4,65,93,000","10,62,00,000","10,65,41,250"
60,tt0314006,Dum,2003,24 Jan 2003,Crime,Mehran (dialogue) | Mehran (screenplay) | Eeshwar Nivas (screenplay) | Bunty Soorma (story),Vivek Oberoi | Dia Mirza | Atul Kulkarni | Mukesh Rishi,Eeshwar Nivas,0.0,2,Dum, 24 Jan 2003 , 151 min  ,Action,Flop,250,"25,54,000","7,75,00,000","53,00,000","1,59,00,000","2,75,50,000","2,99,19,000","5,05,95,500","8,09,00,000","9,07,40,000"
61,tt0314008,Durga,2002,"28 Feb,2002",Action |Crime,,J.D. Chakravarthi | Snehal Dabi | Jayaprakash | Priyanka,J.D. Chakravarthi,0.0,1,Durga, 29 Mar 2002 , 147 min  ,Action,Disaster,105,"8,82,000","3,00,00,000",None,None,"1,00,50,000",None,"1,62,81,000","2,48,00,000","2,48,68,250"
62,tt0314186,Humko Tumse Pyaar Hai,2006,24 Feb 2006,Romance | Thriller,Ashok Roy (screenplay) | Javed Siddiqui (dialogue) | Bunty Soorma (story),Arjun Rampal | Ameesha Patel | Bobby Deol | Achint Kaur,Bunty Soorma,0.0,1,Humko Tumse Pyaar Hai, 24 Feb 2006 , 127 min  ,Love Story,Disaster,140,"3,91,000","7,50,00,000","17,00,000","54,00,000","74,00,000","1,85,10,000","2,65,27,500","1,48,00,000","4,32,80,000"
63,tt0315632,Road,2002,27 Sep 2002,Thriller,Rajnish Thakur,Manoj Bajpayee | Vivek Oberoi | Antara Mali | Sayaji Shinde,Rajat Mukherjee,0.0,3,Road, 27 Sep 2002 , 134 min  ,Thriller,Below Average,225,"36,38,000","6,00,00,000","88,00,000","2,59,00,000","4,30,00,000","4,89,54,250","7,81,03,750","12,25,00,000","13,23,91,250"
64,tt0316154,Lal Salaam,2002,03 May 2002,Musical | Action | Drama,Suresh Dwadeshiwar (story) | Arshad Jamal,Nandita Das | Sharad S. Kapoor | Makrand Deshpande | Vijay Raaz,Gaganvihari Borate,0.0,1,Lal Salaam, 3 May 2002 , 131 min  ,Drama,Disaster,55,"3,38,000","1,25,00,000","8,50,000","23,00,000","35,25,000","37,26,000","57,10,500","84,00,000","84,00,000"
65,tt0316911,Yeh Kaisi Mohabbat,2002,31 May 2002,Musical | Drama | Romance,Y.N. Kapoor,Krishna Abhishek | Viveka Babajee | Sheeba Bhakri | Deeksha,Dinkar Kapur,0.0,1,Yeh Kaisi Mohabbat, 13 Sep 2002 , 159 min  ,Mystery,Disaster,70,"4,93,000","1,25,00,000",None,None,"61,00,000",None,"98,21,000","1,32,00,000","1,32,33,950"
66,tt0317811,Kasam,2001,20 Nov 2001,Adventure | Drama | Crime,Madan Joshi (dialogue) | Jyothika Mittra (idea) | Faiz Saleem (screenplay),Naseeruddin Shah | Sunny Deol | Chunky Pandey | Neelam,Shibu Mitra,0.0,2,Kasam, 12 Oct 2001 , 137 min  ,Action,Flop,80,"10,08,000","1,75,00,000","19,00,000","51,00,000","78,50,000","92,46,000","1,43,05,000","2,19,00,000","2,33,40,000"
67,tt0319020,Awara Paagal Deewana,2002,21 Jun 2002,Action | Comedy | Crime,Anand S. Vardhan (story) | Mangesh Kulkarni (story) | Anand S. Vardhan (screenplay) | Mangesh Kulkarni (screenplay) | Neeraj Vora (dialogue),Akshay Kumar | Sunil Shetty | Aftab Shivdasani | Preeti Jhangiani,Vikram Bhatt,0.0,4,Awara Paagal Deewana, 21 Jun 2002 , 164 min  ,Comedy,Average,325,"89,83,000","13,00,00,000","1,53,00,000","4,43,00,000","7,66,00,000","7,87,01,250","13,41,90,000","26,41,00,000","27,58,00,000"
68,tt0321067,Ab Ke Baras,2002,10 May 2002,Adventure | Fantasy | Thriller,Robin Bhatt (screenplay) | Sutanu Gupta (screenplay) | Ravi Rai (dialogue),Arya Babbar | Amrita Rao | Ashutosh Rana | Shakti Kapoor,Raj Kanwar,0.0,2,Ab Ke Baras, 10 May 2002 , 168 min  ,Love Story,Flop,185,"19,44,000","5,25,00,000","40,00,000","1,13,00,000","1,86,50,000","1,88,71,000","3,11,45,500","5,15,00,000","5,18,41,250"
69,tt0322653,Mere Yaar Ki Shaadi Hai,2002,07 Jun 2002,Comedy | Drama | Musical,Sanjay Gadhvi | Mayur Puri (dialogue) | Mayur Puri (screenplay),Uday Chopra | Tulip Joshi | Jimmy Shergill | Bipasha Basu,Sanjay Gadhvi,0.0,5,Mere Yaar Ki Shaadi Hai, 7 Jun 2002 , 159 min  ,Love Story,Semi Hit,150,"38,24,000","5,75,00,000","52,00,000","1,61,00,000","3,04,00,000","3,45,73,000","6,18,02,000","13,60,00,000","16,54,00,000"
70,tt0323013,Lakshya,2004,18 Jun 2004,War | Drama | Romance,Javed Akhtar (dialogue) | Javed Akhtar (screenplay) | Javed Akhtar (story) | Karan Kashyap (dialogue supervisor),Amitabh Bachchan | Hrithik Roshan | Preity Zinta | Sharad S. Kapoor,Farhan Akhtar,0.0,2,Lakshya, 18 Jun 2004 , 185 min  ,Drama,Flop,475,"78,46,000","30,00,00,000","2,30,00,000","6,92,00,000","11,67,00,000","13,76,42,500","21,84,66,000","34,32,00,000","41,68,57,500"
71,tt0325041,Badhaai Ho Badhaai,2002,14 Jun 2002,Comedy | Drama | Musical,Kavita Choudhary,Anil Kapoor | Anang Desai | Rohini Hattangadi | Vinay Jain,Satish Kaushik,0.0,1,Badhaai Ho Badhaai, 14 Jun 2002 , 156 min  ,Drama,Disaster,170,"20,36,000","7,75,00,000","63,00,000","1,79,00,000","2,72,00,000","3,39,87,250","5,09,45,500","6,21,00,000","6,99,00,000"
72,tt0326576,Humraaz,2002,26 Jul 2002,Action | Musical | Mystery,Shiraz Ahmed (dialogue) | Shiraz Ahmed (screenplay) | Shiraz Ahmed (story) | Shyam Goel (dialogue) | Shyam Goel (screenplay) | Shyam Goel (story),Bobby Deol | Akshaye Khanna | Ameesha Patel | Johnny Lever,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0.0,4,Humraaz, 5 Jul 2002 , 174 min  ,Thriller,Average,325,"91,28,000","15,00,00,000","1,55,00,000","4,48,00,000","7,70,00,000","8,32,22,000","13,99,30,000","27,20,00,000","29,71,06,250"
73,tt0326600,Maine Dil Tujhko Diya,2002,23 Aug 2002,Romance | Action | Drama,Ranjeet Gupta (staff writer),Sohail Khan | Sameera Reddy | Sanjay Dutt | Kabir Bedi,Sohail Khan,0.0,2,Maine Dil Tujhko Diya, 16 Aug 2002 , 164 min  ,Love Story,Flop,235,"34,20,000","6,50,00,000","85,00,000","2,46,00,000","3,86,00,000","4,39,78,000","6,84,95,500","10,44,00,000","11,31,30,000"
74,tt0326805,Chori Chori,2003,01 Aug 2003,Comedy | Romance | Musical,,Ajay Devgn | Sonali Bendre | Rani Mukerji | Kamini Kaushal,Milan Luthria,0.0,1,Chori Chori, 1 Aug 2003 , 132 min  ,Love Story,Disaster,175,"13,46,000","7,50,00,000","48,00,000","1,42,00,000","2,23,00,000","2,82,73,000","4,34,92,000","4,83,00,000","6,04,23,750"
75,tt0327004,Kuch Tum Kaho Kuch Hum Kahein,2002,28 Jun 2002,Action | Drama | Romance,,Vikram Gokhale | Dinesh Hingoo | Adi Irani | Farida Jalal,Ravi Sharma Shankar,0.0,1,Kuch Tum Kaho Kuch Hum Kahein, 28 Jun 2002 , 171 min  ,Drama,Disaster,120,"9,23,000","4,75,00,000","21,00,000","63,00,000","1,04,00,000","1,27,69,500","2,08,09,750","2,70,00,000","3,18,75,000"
76,tt0327005,Kyaa Dil Ne Kahaa,2002,28 Jun 2002,Family | Romance,,Rajesh Khanna | Tusshar Kapoor | Esha Deol | Raj Babbar,Sanjay Chhel,0.0,2,Kyaa Dil Ne Kahaa, 28 Jun 2002 , 149 min  ,Love Story,Flop,220,"22,85,000","6,25,00,000","70,00,000","1,96,00,000","3,00,00,000","3,51,16,750","5,32,87,500","6,90,00,000","7,50,93,750"
77,tt0327071,Om Jai Jagadish,2002,08 Jul 2002,Drama | Musical,Rumi Jaffery (dialogue) | Rahul Nanda,Waheeda Rehman | Anil Kapoor | Fardeen Khan | Abhishek Bachchan,Anupam Kher,0.0,1,Om Jai Jagadish, 19 Jul 2002 , 180 min  ,Drama,Disaster,250,"31,86,000","13,00,00,000","79,00,000","2,34,00,000","3,71,00,000","5,17,92,000","7,92,41,750","10,02,00,000","13,74,93,750"
78,tt0328671,Yeh Hai Jalwa,2002,03 Jul 2002,Comedy | Drama | Romance,Rumi Jaffery (dialogue) | Imtiaz Patel (screenplay) | Imtiaz Patel (story) | Yunus Sajawal (screenplay) | Yunus Sajawal (story),Rishi Kapoor | Salman Khan | Ameesha Patel | Rati Agnihotri,David Dhawan,0.0,2,Yeh Hai Jalwa, 26 Jul 2002 , 144 min  ,Comedy,Flop,280,"30,09,000","8,00,00,000","87,00,000","2,45,00,000","3,70,00,000","4,65,16,250","7,00,60,000","8,93,00,000","10,88,00,000"
79,tt0328998,Dil Hai Tumhaara,2002,06 Sep 2002,Drama | Family | Romance,Rajkumar Santoshi (screenplay) | Rajkumar Santoshi (story) | Kundan Shah (screenplay) | Subrat Sinha (dialogue),Arjun Rampal | Preity Zinta | Mahima Chaudhry | Jimmy Shergill,Kundan Shah,0.0,3,Dil Hai Tumhaara, 6 Sep 2002 , 183 min  ,Love Story,Flop,235,"45,79,000","7,25,00,000","76,00,000","2,34,00,000","4,11,00,000","5,22,07,000","8,59,08,000","14,15,00,000","18,03,00,000"
80,tt0329620,Soch,2002,23 Aug 2002,Thriller,Sushen Bhatnagar (screenplay) | Atul Tiwari (dialogue),Sanjay Kapoor | Raveena Tandon | Aditi Govitrikar | Arbaaz Khan,Sushen Bhatnagar,0.0,1,Soch, 23 Aug 2002 , 140 min  ,Thriller,Disaster,75,"4,91,000","2,50,00,000","19,00,000","48,00,000","70,00,000","78,24,000","1,14,10,000","1,37,00,000","1,37,00,000"
81,tt0330082,Boom,2003,19 Sep 2003,Action | Crime | Mystery,Kaizad Gustad,Amitabh Bachchan | Jackie Shroff | Gulshan Grover | Padma Lakshmi,Kaizad Gustad,0.0,2,Boom, 19 Sep 2003 , 110 min  ,Adult,Flop,260,"24,00,000","8,00,00,000","1,27,00,000","3,58,00,000","5,28,00,000","6,44,41,000","9,43,33,500","9,80,00,000","11,05,81,250"
82,tt0330217,Dil Ka Rishta,2003,17 Jan 2003,Romance,Shabbir Boxwala | Vrinda Rai (story) | Naeem Sha (dialogue),Arjun Rampal | Aishwarya Rai Bachchan | Priyanshu Chatterjee | Rakhee Gulzar,Naresh Malhotra,0.0,2,Dil Ka Rishta, 17 Jan 2003 , 151 min  ,Love Story,Flop,200,"27,24,000","8,25,00,000","56,00,000","1,76,00,000","2,89,00,000","4,80,16,000","7,43,69,000","8,89,00,000","14,60,20,000"
83,tt0330843,Saathiya,2002,20 Dec 2002,Drama | Romance,Mani Ratnam (story) | Gulzar (dialogue),Vivek Oberoi | Rani Mukerji | Tanuja | Satish Shah,Shaad Ali,0.0,5,Saathiya, 20 Dec 2002 , 132 min  ,Love Story,Hit,180,"66,72,000","7,50,00,000","53,00,000","1,79,00,000","3,78,00,000","3,73,98,000","7,70,76,000","24,71,00,000","29,15,00,000"
84,tt0331216,Chor Machaaye Shor,2002,23 Aug 2002,Action | Comedy | Crime,Shahnawaz Ahmed Kenny (scenario) | Anwar Khan (dialogue) | Yunus Sajawal,Bobby Deol | Om Puri | Paresh Rawal | Shekhar Suman,David Dhawan,0.0,2,Chor Machaaye Shor, 30 Aug 2002 , 145 min  ,Comedy,Flop,260,"41,49,000","8,50,00,000","1,00,00,000","2,97,00,000","4,78,00,000","5,30,18,500","8,44,61,500","12,49,00,000","13,62,97,500"
85,tt0331256,Gunaah,2002,16 Oct 2002,Crime | Drama,Mahesh Bhatt (screenplay) | Pranay Narayan (dialogue),Bipasha Basu | Dino Morea | Ashutosh Rana | Banjara,Amol Shetge,0.0,2,Gunaah, 20 Sep 2002 , 135 min  ,Thriller,Flop,230,"24,28,000","4,00,00,000","59,00,000","1,71,00,000","2,71,00,000","2,89,34,500","4,57,17,000","7,30,00,000","7,49,30,000"
86,tt0331421,Akhiyon Se Goli Maare,2002,02 Aug 2002,Comedy,Rajeev Kaul (screenplay) | Rajeev Kaul (story) | Anwar Khan (dialogue) | Praful Parekh (screenplay) | Praful Parekh (story),Govinda | Raveena Tandon | Kader Khan | Shakti Kapoor,Harmesh Malhotra,0.0,2,Akhiyon Se Goli Maare, 2 Aug 2002 , 154 min  ,Comedy,Flop,225,"17,23,000","5,25,00,000","55,00,000","1,45,00,000","2,15,00,000","2,36,35,000","3,50,45,000","5,06,00,000","5,13,27,500"
87,tt0331453,Chhal,2002,09 Aug 2002,Action | Thriller | Drama,Suparn Verma (screenplay) | Suparn Verma (story) | Suparn Verma,Kay Kay Menon | Jaya Seal | Naved Aslam | Shri Vallabh Vyas,Hansal Mehta,0.0,1,Chhal, 9 Aug 2002 , 124 min  ,Thriller,Disaster,75,"4,38,000","1,50,00,000","15,00,000","40,00,000","59,25,000","64,00,000","94,80,000","1,32,00,000","1,32,00,000"
88,tt0331479,Ek Chhotisi Love Story,2002,06 Sep 2002,Comedy | Drama | Fantasy,Pankaj Kapoor,Saroj Bhargava | Manisha Koirala | Aditya Seal | Ranvir Shorey,Shashilal K. Nair,0.0,6,Ek Chhotisi Love Story, 6 Sep 2002 , 129 min  ,Drama,Hit,65,"21,93,000","1,50,00,000","35,00,000","98,00,000","1,73,00,000","1,59,74,000","2,81,99,000","7,86,00,000","8,10,25,000"
89,tt0331851,Armaan,2003,16 May 2003,Drama | Family | Romance,Javed Akhtar (dialogue) | Javed Akhtar (screenplay) | Honey Irani (screenplay) | Honey Irani (story),Amitabh Bachchan | Anil Kapoor | Preity Zinta | Gracy Singh,Honey Irani,0.0,2,Armaan, 16 May 2003 , 152 min  ,Drama,Flop,195,"25,99,000","9,50,00,000","75,00,000","4,75,000","3,94,00,000","2,18,76,750","9,08,32,000","10,45,00,000","14,91,50,000"
90,tt0335044,Dil Vil Pyar Vyar,2002,18 Oct 2002,Romance,Sanjeev Puri (dialogue) | Sujit Sen (screenplay) | Vivek Vaswani (story),Madhavan | Jimmy Shergill | Sanjay Suri | Namrata Shirodkar,Anant Mahadevan,0.0,2,Dil Vil Pyar Vyar, 18 Oct 2002 , 154 min  ,Love Story,Disaster,140,"10,13,000","4,50,00,000","32,00,000","1,00,00,000","1,58,00,000","1,95,77,500","3,01,79,750","3,83,00,000","4,65,02,500"
91,tt0335592,Pyaasa,2002,11 Oct 2002,Romance |Drama |Musical,,Aftab Shivdasani | Anang Desai | Dinesh Hingoo | Smita Jaykar,A. Muthu,0.0,1,Pyaasa, 11 Oct 2002 , 137 min  ,Love Story,Disaster,25,"2,43,000","2,25,00,000","7,50,000","20,00,000","30,00,000","28,00,000","42,00,000","66,00,000","66,00,000"
92,tt0337578,Baghban,2003,03 Oct 2003,Drama | Romance,Shafiq Ansari (screenplay) | Satish Bhatnagar (screenplay) | B.R. Chopra (story) | Ram Govind (screenplay) | Achala Nagar (dialogue) | Achala Nagar (screenplay),Amitabh Bachchan | Hema Malini | Aman Verma | Samir Soni,Ravi Chopra,0.0,6,Baghban, 3 Oct 2003 , 181 min  ,Drama,Hit,275,"79,73,000","10,00,00,000","90,00,000","2,92,00,000","5,39,00,000","7,40,84,500","12,40,91,000","31,03,00,000","43,11,17,500"
93,tt0337652,Jeena Sirf Merre Liye,2002,20 Nov 2002,Romance,Bolu Khan (story) | Aman Jaffery (story) | Aman Jaffery (dialogue) | Rumi Jaffery (screenplay) | Bolu Khan (dialogue),Vijayendra Ghatge | Kareena Kapoor | Tusshar Kapoor | Kader Khan,Talat Jani,0.0,2,Jeena Sirf Merre Liye, 1 Nov 2002 , 139 min  ,Love Story,Flop,210,"33,16,000","8,00,00,000","66,00,000","1,92,00,000","3,36,00,000","3,81,00,250","6,43,23,250","10,56,00,000","11,93,51,250"
94,tt0337971,Deewangee,2002,25 Oct 2002,Crime | Thriller | Drama,Anees Bazmee,Ajay Devgn | Akshaye Khanna | Urmila Matondkar | Farida Jalal,Anees Bazmee,0.0,3,Deewangee, 25 Oct 2002 , 168 min  ,Thriller,Below Average,250,"59,62,000","9,00,00,000","68,00,000","2,05,00,000","3,87,00,000","4,06,88,750","7,30,67,750","18,52,00,000","20,32,93,750"
95,tt0337998,Ek Hindustani,2003,,Action,Santosh Saroj,Sunil Shetty | Raveena Tandon | Mohan Joshi | Mohnish Bahl,Tinnu Anand,0.0,1,Ek Hindustani, 1 Oct 2003 , 126 min  ,Action,Disaster,0,--,"3,75,00,000",None,None,None,None,--,None,None
96,tt0338566,Yeh Kya Ho Raha Hai?,2002,11 Oct 2002,Comedy | Romance,Suparn Verma (story) | Suparn Verma (screenplay),Prashant Chianani | Aamir Ali Malik | Vaibhav Jhalani | Yash Pandit,Hansal Mehta,0.0,2,Yeh Kya Ho Raha Hai?, 11 Oct 2002 , 130 min  ,Comedy,Flop,150,"13,52,000","3,25,00,000","51,00,000","1,40,00,000","2,11,00,000","2,28,20,000","3,43,93,000","4,74,00,000","4,74,00,000"
97,tt0338721,Annarth,2002,01 Nov 2002,Action | Thriller,Ravi Dewan | Imtiaz Hussain (screenplay) | Imtiaz Hussain (story),Sanjay Dutt | Sunil Shetty | Ashutosh Rana | Preeti Jhangiani,Ravi Dewan,0.0,1,Annarth, 1 Nov 2002 , 153 min  ,Action,Disaster,165,"16,83,000","6,75,00,000","39,00,000","1,13,00,000","1,82,50,000","1,93,67,500","3,12,53,750","4,87,00,000","5,11,12,500"
98,tt0338959,Ek Se Badhkar Ek,2004,17 Sep 2004,Comedy | Thriller,Dilip Shukla,Sunil Shetty | Raveena Tandon | Shekhar Suman | Isha Koppikar,Kundan Shah,0.0,1,Ek Se Badhkar Ek, 17 Sep 2004 , 146 min  ,Comedy,Disaster,200,"7,44,000","6,50,00,000","47,00,000","1,23,00,000","1,75,00,000","1,79,58,000","2,55,50,000","3,09,00,000","3,11,30,000"
99,tt0339878,Waah! Tera Kya Kehna,2002,01 Nov 2002,Comedy,Rajeev Kaul,Govinda | Raveena Tandon | Preeti Jhangiani | Shakti Kapoor,Manoj Agrawal,0.0,1,Waah! Tera Kya Kehna, 1 Nov 2002 , 142 min  ,Comedy,Disaster,175,"10,25,000","5,00,00,000","25,00,000","71,00,000","1,09,00,000","1,21,74,750","1,86,96,250","2,94,00,000","3,10,88,750"
100,tt0340464,Zindagi Khoobsoorat Hai,2002,04 Oct 2002,Drama | Family,,Gurdas Mann | Tabu | Ashish Vidyarthi | Rajit Kapoor,Manoj Punj,0.0,1,Zindagi Khoobsoorat Hai, 4 Oct 2002 , 146 min  ,Drama,Disaster,25,"1,24,000","2,00,00,000","6,00,000","15,00,000","23,00,000","54,81,500","79,19,250","53,00,000","1,18,13,750"
101,tt0341266,Bhoot,2003,30 May 2003,Horror | Thriller,Lalit Marathe | Sameer Sharma,Ajay Devgn | Urmila Matondkar | Nana Patekar | Rekha,Ram Gopal Varma,0.0,6,Bhoot, 30 May 2003 , 113 min  ,Horror,Hit,235,"61,82,000","6,75,00,000","1,27,00,000","3,69,00,000","6,43,00,000","6,35,40,000","10,83,60,000","22,41,00,000","23,96,10,000"
102,tt0341458,Maseeha,2002,02 Dec 2002,Action | Crime | Drama,Pradeep Ghatak (screenplay) | Pradeep Ghatak (story) | Anwar Khan (dialogue) | Anwar Khan (screenplay),Sunil Shetty | Namrata Shirodkar | Inder Kumar | Manek Bedi,Partho Ghosh,0.0,1,Maseeha, 13 Dec 2002 , 120 min  ,Action,Disaster,75,"7,16,000","4,50,00,000","19,00,000","51,00,000","77,50,000","83,64,000","1,27,10,000","1,89,00,000","1,90,20,000"
103,tt0341549,Rishtey,2002,06 Dec 2002,Family,Rajeev Kaul (screenplay) | Rajeev Kaul (story) | Tanveer Khan (dialogue) | Praful Parekh (screenplay) | Praful Parekh (story),Anil Kapoor | Karisma Kapoor | Shilpa Shetty | Kaivalya Chheda,Indra Kumar,0.0,2,Rishtey, 6 Dec 2002 , 157 min  ,Drama,Flop,260,"32,06,000","8,75,00,000","68,00,000","2,02,00,000","3,44,00,000","4,52,29,750","7,24,77,000","9,77,00,000","12,37,55,000"
104,tt0341562,Satta,2003,07 Feb 2003,Crime | Drama,Madhur Bhandarkar (dialogue) | Madhur Bhandarkar (story) | Manoj Tyagi (screenplay),Raveena Tandon | Atul Kulkarni | Shri Vallabh Vyas | Govind Namdeo,Madhur Bhandarkar,0.0,2,Satta, 7 Feb 2003 , 153 min  ,Drama,Flop,65,"7,85,000","2,50,00,000","14,00,000","42,00,000","71,50,000","67,20,000","1,14,40,000","2,42,00,000","2,42,46,750"
105,tt0345043,Chura Liyaa Hai Tumne,2003,21 Mar 2003,Action | Drama | Mystery,Venita Coelho (screenplay) | Sanjay Masoom (additional dialogue) | Vibha Singh (dialogue),Zayed Khan | Esha Deol | Gulshan Grover | Rakhi Sawant,Sangeeth Sivan,0.0,1,Chura Liyaa Hai Tumne, 21 Mar 2003 , 144 min  ,Thriller,Disaster,175,"14,70,000","7,50,00,000","41,00,000","1,18,00,000","1,93,00,000","2,00,76,500","3,24,04,000","4,89,00,000","5,15,26,250"
106,tt0345102,Danger,2002,17 May 2002,Crime | Drama | Thriller,Vasant Chheda | Shashi Wadia,Ashutosh Rana | Tara Deshpande | Jas Arora | Shishir Sharma,Govind Menon,0.0,2,Danger, 17 May 2002 , 117 min  ,Thriller,Flop,85,"7,53,000","2,75,00,000","26,00,000","7,40,000","1,16,00,000","12,06,200","1,89,08,000","2,77,00,000","2,77,00,000"
107,tt0346507,Andaaz,2003,23 May 2003,Drama | Musical | Romance,Robin Bhatt (screenplay) | Shyam Goel (screenplay) | Jainendra Jain (dialogue) | Raj Kanwar (story),Akshay Kumar | Lara Dutta | Priyanka Chopra | Rajeev Verma,Raj Kanwar,0.0,6,Andaaz, 23 May 2003 , 147 min  ,Love Story,Hit,300,"79,71,000","9,25,00,000","1,44,00,000","4,39,00,000","6,97,00,000","8,38,26,000","13,13,93,000","25,31,00,000","28,81,62,500"
108,tt0346548,Avgat,2001,01 Jun 2001,Action | Crime | Drama,,Ajinkya Deo | Nethra Raghuraman | Sayaji Shinde | Rohini Hattangadi,Mohan Sharma,0.0,1,Avgat, 1 Jun 2001 , 122 min  ,Drama,Disaster,60,"6,17,000","1,50,00,000",None,None,"59,50,000",None,"98,17,500","1,65,00,000","1,65,00,000"
109,tt0346723,Chalte Chalte,2003,13 Jun 2003,Drama | Romance,Aziz Mirza (story) | Robin Bhatt (story) | Aziz Mirza (screenplay) | Robin Bhatt (screenplay) | Pramod Sharma (dialogue) | Ashish Kariya (dialogue) | Rumi Jaffery (dialogue),Shah Rukh Khan | Rani Mukerji | Jas Arora | Satish Shah,Aziz Mirza,0.0,6,Chalte Chalte, 13 Jun 2003 , 167 min  ,Love Story,Hit,280,"79,07,000","11,00,00,000","1,50,00,000","4,52,00,000","8,23,00,000","12,38,22,500","20,14,30,000","30,15,00,000","43,28,67,500"
110,tt0347278,Jhankaar Beats,2003,20 Jun 2003,Comedy | Musical | Romance,Sujoy Ghosh (story) | Milap Zaveri (dialogue) | Sujoy Ghosh (dialogue) | Suresh Nair (dialogue),Sanjay Suri | Rahul Bose | Juhi Chawla | Rinke Khanna,Sujoy Ghosh,0.0,2,Jhankaar Beats, 20 Jun 2003 , 155 min  ,Drama,Flop,40,"5,27,000","2,75,00,000","9,00,000","34,00,000","61,00,000","52,36,000","93,94,000","3,37,00,000","3,37,00,000"
111,tt0347304,Kal Ho Naa Ho,2003,28 Nov 2003,Comedy | Drama | Romance,Niranjan Iyengar (dialogue) | Karan Johar (screenplay) | Karan Johar (story),Shah Rukh Khan | Preity Zinta | Saif Ali Khan | Jaya Bhaduri,Nikhil Advani | Ron Reid Jr.,0.0,6,Kal Ho Naa Ho, 27 Nov 2003 , 186 min  ,Love Story,Hit,400,"1,37,33,000","28,00,00,000","2,17,00,000","6,71,00,000","12,45,00,000","18,59,58,500","30,69,45,000","58,18,00,000","86,08,75,000"
112,tt0347332,Khakee,2004,23 Jan 2004,Action | Drama,Shridhar Raghavan | Rajkumar Santoshi (dialogue) | Rajkumar Santoshi,Amitabh Bachchan | Akshay Kumar | Ajay Devgn | Aishwarya Rai Bachchan,Rajkumar Santoshi,0.0,4,Khakee, 23 Jan 2004 , 180 min  ,Action,Average,525,"99,82,000","26,00,00,000","2,05,00,000","6,10,00,000","10,81,00,000","11,49,58,750","19,63,63,500","38,70,00,000","45,39,70,000"
113,tt0347473,Main Hoon Na,2004,30 Apr 2004,Action | Comedy | Romance,Farah Khan (story) | Abbas Tyrewala (screenplay) | Farah Khan (screenplay) | Rajesh Saathi (screenplay) | Abbas Tyrewala (dialogue),Shah Rukh Khan | Sushmita Sen | Sunil Shetty | Zayed Khan,Farah Khan,0.0,6,Main Hoon Na, 30 Apr 2004 , 179 min  ,Masala,Hit,550,"1,26,27,000","25,00,00,000","2,72,00,000","8,03,00,000","14,57,00,000","19,04,44,000","31,63,23,500","53,57,00,000","73,30,47,500"
114,tt0347779,Pinjar,2003,,Drama,Chandra Prakash Dwivedi (additional dialogue) | Chandra Prakash Dwivedi (screenplay) | Amrita Pritam (dialogue) | Amrita Pritam (novel) | Amrita Pritam (story),Urmila Matondkar | Manoj Bajpayee | Sanjay Suri | Sandali Sinha,Chandra Prakash Dwivedi,0.0,1,Pinjar, 24 Oct 2003 , 188 min  ,Drama,Disaster,140,"13,36,000","12,00,00,000","39,00,000","1,08,00,000","1,79,00,000","1,88,77,000","3,14,59,500","5,24,00,000","6,14,50,000"
115,tt0348172,Tehzeeb,2003,21 Nov 2003,Drama,Khalid Mohamed (story) | Javed Siddiqui (dialogue),Shabana Azmi | Urmila Matondkar | Arjun Rampal | Dia Mirza,Khalid Mohamed,0.0,1,Tehzeeb, 5 Dec 2003 , 147 min  ,Drama,Disaster,80,"2,65,000","5,00,00,000","17,00,000","47,00,000","70,50,000","89,17,000","1,36,03,000","1,41,00,000","1,86,50,000"
